ranking_code,source_ranking_slug,source_period_slug,source_type,source_id,target_type,rank_no,title,image_url,author_name,narrator_name,summary,source_url,jump_url,source
LR_RANK_COMMENT_ALL,comment,all,book,44926,album,8,恰似寒光遇骄阳|现言大神囧囧有妖新作,https://bookpic.lrts.me/2razKxJiUAC6YKNlAdvPCb6O0sjKK1aW-1-44926.png,佚名,羽小白,我承认，我确实想去，我还想去很多很多的地方，毕竟人生只有短短数十年，我想走遍千山万水，想要浪迹天涯，想闯荡江湖，不过……遇到了你，我突然觉得，停一停，也可以。,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/44926,lrts
LR_RANK_COMMENT_ALL,comment,all,book,91598933,album,9,西游记|甄齐播讲,https://bookpic.lrts.me/hxbqXbk97wGpJ8Zc5gaPyyCtY9xlCOyB-1-91598933.png,卡尔博学,甄齐,中国古代首部浪漫主义长篇神魔小说，刻画了神魔情怀与人性百态。,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/91598933,lrts
LR_RANK_COMMENT_ALL,comment,all,book,66137058,album,10,新一千零一夜|枕边书必备,https://bookpic.lrts.me/mcR0gwijC0o0XxNPCHRIyYMZrDaG3EGJ-1-66137058.png,芽芽故事团队,芽芽故事,“芝麻开门”，打开了装满金银珠宝的大门；摩擦神灯，无所不能的灯神便能帮助你实现愿望；无论是狂风大作，还是神魔鬼怪，都无法抵挡辛巴达渴望航海的梦想……,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/66137058,lrts
LR_RANK_COMMENT_ALL,comment,all,book,41924400,album,11,寒门大俗人|穿成寒门军户女/多播年度爆款/完结畅听,https://bookpic.lrts.me/pGo0ifvuegxJSxX0XJonbXPgzKwmULoe-1-41924400.png,画笔敲敲,梦悠歌,对于生于末世的双系强者时柳来说，没什么比好好活下去更重要了，所以，当被雷劈到古代边关，成了寒门军户之女李五丫时，她适应良好，很快就入乡随俗当起了古代人。,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/41924400,lrts
LR_RANK_COMMENT_ALL,comment,all,book,37350,album,12,盒子历险记全集|1-7部,https://bookpic.lrts.me/48M5UCndgfy9l5AvDZJmwxOIZea2PBH7-1-37350.png,佚名,呼呼收音机,在浩瀚的宇宙里有一个神奇的盒子世界，这个奇特的星球上发生了很多有趣又惊险的故事。,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/37350,lrts
LR_RANK_COMMENT_ALL,comment,all,book,15287572,album,13,米小圈封神演义|姜子牙封神榜,https://bookpic.lrts.me/i9YUaGbZTeyjQjCGuSAv5lexaNFXMbXw-1-15287572.png,北猫,米小圈,《米小圈封神演义》以姜子牙灭商兴周的历史为背景，描写了阐教和截教诸仙斗法封神的故事。 故事情节以女娲降香开始，以姜子牙分封天庭八部三百六十五位正神结束，其间包含了,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/15287572,lrts
LR_RANK_COMMENT_ALL,comment,all,book,17217831,album,14,斗罗大陆|唐家三少|终极斗罗|多人小说剧,https://bookpic.lrts.me/VUPomsKqQ1SehCUG36cLS4Cn2P5Y42Ky-1-17217831.png,唐家三少,唐家三少,唐门外门弟子唐三，因偷学内门绝学为唐门所不容，跳崖明志时却发现没有死，反而以另外一个身份来到了另一个世界，一个属于武魂的世界，名叫斗罗大陆。\n这里没有魔法，没有,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/17217831,lrts
LR_RANK_COMMENT_ALL,comment,all,book,36197427,album,15,我的治愈系游戏|悬疑灵异|大神作品|玄幻+,https://bookpic.lrts.me/vsBDxEP9ifxd2KW7OZDtlxSqdkXkEb1f-1-36197427.png,我会修空调,CV独孤策,韩非是一个喜剧演员，他偶然进入一家名叫“来生”的旧货商店，偶然得到了一个类似于VR，但功能性远超传统意义VR的破旧的二手游戏神秘头盔之后，在游戏和生活中拨开层层疑,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/36197427,lrts
LR_RANK_COMMENT_ALL,comment,all,book,33096029,album,16,穷书生家的彪悍娘子|爆笑穿越&精品多人有声剧|已完结,https://bookpic.lrts.me/5mPjGMjcLRXMQ0Sd9LjnXzcD6zFWGGh8-1-33096029.png,倾本贤淑,娴侃侃,书生扣出了5文钱买了一个婆娘，婆娘是死是活全凭天意。 书生穿着补丁长衫，闲庭漫步的走在小路上，回家能不能吃上饭，全凭运气！ 1文当10文的抠门书生无意间拥有了个不,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/33096029,lrts
LR_RANK_COMMENT_ALL,comment,all,book,46071008,album,17,二十万个为什么|益智儿童睡前故事|科普百科|大有叔叔,https://bookpic.lrts.me/bvel9upjXm00m53ngsycsk12vj9q1l58.png,大有叔叔,大有叔叔,本专辑涵盖了动物、植物、人体、食物、地球、科学、军事七大领域，包罗万象，向孩子们全面展示一个绚丽多姿的知识世界,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/46071008,lrts
LR_RANK_COMMENT_ALL,comment,all,book,92743983,album,18,活人禁忌|精品多人剧,https://bookpic.lrts.me/lMaSOtjO6EsT3OK5j4YQCT60UsE42SAi-1-92743983.png,盗九门当家,磨铁图书,九岁那年，百鬼围家宅，只为来要我的命！ 爷爷为了救我，硬是给我找了一个女鬼当媳妇儿……,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/92743983,lrts
LR_RANK_COMMENT_ALL,comment,all,book,73513057,album,19,脑筋急转弯|爆笑睡前故事|益智冒险|科普百科|大有叔叔,https://bookpic.lrts.me/5q0334g3nmnjuc2hbp3ngl1oescje3X8.png,大有叔叔,大有叔叔,想成为小侦探吗？想让自己幽默又聪明吗？脑力大冲关，解锁100道脑筋急转弯；烧脑小案件，一个又一个关卡等你来冲~~ 在遥远的的动物城里，小象友友和小狐狸美宝刚刚进入,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/73513057,lrts
LR_RANK_COMMENT_ALL,comment,all,book,98390160,album,20,我的世界冒险记,https://bookpic.lrts.me/dkDIWv0bsRYYHPWKqZO7QAbkfSJSRVQo-1-98390160.png,佚名,泛泛之娇,我的世界系列故事之一：我的世界冒险记 在这样一个方块的世界里，发生着很多有趣的故事，淮安大大的这本我的世界冒险记，也是脑洞大开，当你穿越进了那个三维空间，会发生什,https://www.lrts.me/rank/comment/all,https://www.lrts.me/book/98390160,lrts
LR_RANK_SEARCH_WEEK,search,week,book,43579000,album,1,北派盗墓笔记|無心方丈演播|爆笑逗比东北话版|悬疑盗墓|精品有声剧,https://bookpic.lrts.me/puSbmx7a1PZ4IBIiayZbNqmdL4kR5lq2-1-43579000.png,云峰,無心方丈,我是一个东北山村的穷小子，二十一世纪初期，为了出人头地，我加入了一个北方派盗墓团伙，这么多年可以说是从南到北，江湖百态，三教九流，从少年混到了中年，酒量见长，岁月,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/43579000,lrts
LR_RANK_SEARCH_WEEK,search,week,book,58300278,album,2,北派盗墓笔记|周建龙演播|全网霸榜|写实盗墓文| 灵异探险|作者云峰,https://bookpic.lrts.me/1dG1x8A9dfn6I4RlEDXSYHHbkpaXwAT2-1-58300278.png,云峰,周建龙本尊,我是一个东北山村的穷小子，二十世纪初，为了出人头地，我加入了一个北方派盗墓团伙。从南到北，江湖百态，三教九流，这么多年从少年混到了中年，酒量见长，岁月蹉跎，我曾接,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/58300278,lrts
LR_RANK_SEARCH_WEEK,search,week,book,38490616,album,3,神秘复苏|冠冠演播|恐怖惊悚|火爆神作灵异悬疑|江湖物资|异能布局,https://bookpic.lrts.me/TLbkyoOYi3WHrVGgzGA6qA3uQ6qJLSY4-1-38490616.png,佛前献花,冠冠,人是杀不死鬼的！能对付鬼的只有鬼！驭鬼者！ “我叫杨间，当你看到这句话的时候我已经死了......” 一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/38490616,lrts
LR_RANK_SEARCH_WEEK,search,week,book,18664199,album,4,剑来|精品三播|动漫2剧情抢先听|对应第66集,https://bookpic.lrts.me/a1bb68c0f2e3496ca3f13d515f10eda2.png,佚名,TME有声剧场,收听指引： 动漫第二季的第8集，对应第96集：嫁衣女鬼 动漫第二季的第7集，对应第90集：天地有气 动漫第二季的第6集：对应第87集：阿良斩白玉京 动漫第2季剧情,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/18664199,lrts
LR_RANK_SEARCH_WEEK,search,week,book,99695144,album,5,黑暗血时代|有声的周扒皮|末日求生多人剧|虫族入侵|人性挣扎,https://bookpic.lrts.me/K8q57VAPzYMQ5lnekJA5BIB5XfyOI729-1-99695144.png,天下飘火,有声的周扒皮,如果有一天，太阳消失了，人间一片黑暗，会是什么样的世界呢？巨变中的地球陷入了黑暗，从此没有了阳光，没有了星空，只有无尽的寒冷与黑夜，人类从此进入黑暗与血的时代……,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/99695144,lrts
LR_RANK_SEARCH_WEEK,search,week,book,47667718,album,6,沪上大小姐，和渣妹换亲后躺赢了|穿越重生|逆袭爽文|多人剧,https://bookpic.lrts.me/F61fPocwHU1nB78D7ClEFZaUjzC7qrUs-1-47667718.png,墨裳影华,疯子有声工作室,农机专家林霜拉着渣男玉石俱焚，醒来后成了大小姐。\n好消息，我也是有钱人了！\n坏消息，风雨欲来！\n深知未来走向的林霜：……找个背风港先苟着吧！\n瞌睡来了有枕,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/47667718,lrts
LR_RANK_SEARCH_WEEK,search,week,book,71978227,album,7,凡人修仙传|多人有声剧|杨洋主演影视原著|大结局抢先听,https://bookpic.lrts.me/EIa9uP87PrM9F6ezQSfiomhh5puDGM1e-1-71978227.png,佚名,爱时光音社,"电视剧完结节点：第221集 一个普通山村小子，偶然下进入到当地江湖小门派。他以这样身份，如何在门派中立足,如何以平庸的资质进入到修仙的行列，从而笑傲三界之中！",https://www.lrts.me/rank/search/week,https://www.lrts.me/book/71978227,lrts
LR_RANK_SEARCH_WEEK,search,week,book,62363340,album,8,剑来第一二季|广播剧|动漫2剧情抢先听|对应第18集|声娱文化,https://bookpic.lrts.me/a4b7ffd016ef475c97d02bdcca98197b.png,烽火戏诸侯,声娱文化,收听指引： 动漫第二季的第8集，对应第25集：嫁衣女鬼 动漫第二季的第7集，对应第23集：风云际会 动漫第二季的第6集：对应第22集：阿良斩白玉京 动漫第2季剧情,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/62363340,lrts
LR_RANK_SEARCH_WEEK,search,week,book,87250711,album,9,罪恶都市|悬疑推理|刑侦犯罪|多人有声剧,https://bookpic.lrts.me/pptYbutX8FOAGHsRqoBhFvW2HWXnfNGg-1-87250711.png,故敌,声纹巨匠,抽丝剥茧之后的线索，却勾勒出了更加骇人的背后真相，仿佛一张张长着獐牙的血盆大口光明与黑暗，究竟谁主沉浮!,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/87250711,lrts
LR_RANK_SEARCH_WEEK,search,week,book,76360297,album,10,南部档案|周建龙播|南派三叔著作|盗墓笔记前传,https://bookpic.lrts.me/EhUSKqBPKlfrHr4mrj0wQygKXbWiXfjK-1-76360297.png,南派三叔,周建龙本尊,南派三叔“盗墓宇宙”神秘卷宗《南部档案》。周建龙演播，带你深入南洋迷雾，破解深海奇案，揭开张家档案馆被尘封的诡秘往事。,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/76360297,lrts
LR_RANK_SEARCH_WEEK,search,week,book,98804653,album,11,麻衣神算子|無心方丈|东北话演播|接地气,https://bookpic.lrts.me/Xsu80ev8KlgMeTRDUpEF2yAY5kwIq9Ht-1-98804653.png,骑马钓鱼,無心方丈,纯正东北话带你走进相术的世界,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/98804653,lrts
LR_RANK_SEARCH_WEEK,search,week,book,39796858,album,12,仙逆|完结多人剧|王林李慕婉|动漫原著|曲中人有故事演播,https://bookpic.lrts.me/stpds31r1q5erdnXhy14i375i0cdnedl.png,耳根,曲中人有故事,自古顺天者，为天地之宠儿，这宠儿的背后，却是蝼蚁之身！我之道，非顺天，而是以心中之感动，逆天而行，逆仙而修，求的不仅是长生，更多的却是摆脱那背后的蝼蚁之身，此为逆,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/39796858,lrts
LR_RANK_SEARCH_WEEK,search,week,book,18470271,album,13,蛊真人|大爱仙尊|暗黑流|多人有声剧|曲中人工作室|大反派,https://bookpic.lrts.me/qgqjZAmlnAobsaI35TaupxJxni7DPLfa-1-18470271.png,蛊真人,曲中人有故事,人是万物之灵，蛊是天地真精。三观不正，魔头重生。 昔日旧梦，同名新作。一个穿越者不断重生的故事。 一个养蛊、炼蛊、用蛊的奇特世界。 春秋蝉、月光蛊、酒虫、一气金光,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/18470271,lrts
LR_RANK_SEARCH_WEEK,search,week,book,17903664,album,14,盛世嫡妃|白鹿主演|莫离|影视原著|废柴逆袭大女主|双强|凤轻作品,https://bookpic.lrts.me/zS5JQSJfq43qNQhymU5TKTLVWQLwlsso-1-17903664.png,凤轻,芙芮棠棠,一纸诏书，一场赐婚。盛世嫡妃三无千金——无才无貌无德。 废物王爷——毁容残疾重病。世人皆言：绝配！ 喜帕下——她浅笑吟吟，悠然自若。历经生死她只愿今生静好。 喜堂,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/17903664,lrts
LR_RANK_SEARCH_WEEK,search,week,book,14613128,album,15,剑来广播剧第八季|山水颠倒|陈平安,https://bookpic.lrts.me/TVgB4nRyaenzzmCsPzxFZivzf0vtcgtq-1-14613128.png,烽火戏诸侯,声娱文化,白也以诗证道，崔瀺以命布局。 浩然天下遭遇蛮荒妖族大举入侵，局势危殆。白也孤身仗剑，独战八大王座大妖，以诗剑守天地正气；崔瀺倾尽毕生布局，施展山水颠倒，以自身大道,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/14613128,lrts
LR_RANK_SEARCH_WEEK,search,week,book,26550659,album,16,方仙外道|古典仙侠|精怪|精品多人有声剧,https://bookpic.lrts.me/BeATAxEI7jqdEVKxqMp1l6GZFJyyOmlz-1-26550659.png,布谷聊,天光有声,小道士年方二八，正青春被勾动了烦恼。 每日里身老病死苦，见些个爱恨嗔痴怨。 我不愿容颜凋华萎，我不愿皮肉生衰班。 我不愿四肢枯槁、五脏虫空、白骨臭秽。 小道士年方,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/26550659,lrts
LR_RANK_SEARCH_WEEK,search,week,book,35967987,album,17,盗墓笔记|周建龙演播|全八部完结||南派三叔著,https://bookpic.lrts.me/cf709ac9fa7844c3a7fd17a6a22e2084.png,南派三叔,周建龙|中广影音,五十年前，一群盗墓贼挖到了一部战国帛书，残书中记载一个奇特的战国古墓位置，但也因為遭遇恐怖经歷几乎全部身亡。 五十年后，其中一个盗墓贼的孙子在先人笔记中发现这个秘,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/35967987,lrts
LR_RANK_SEARCH_WEEK,search,week,book,19565938,album,18,诡秘之主|完结多人剧|曲中人工作室|动漫热播原著|爱潜水的乌贼,https://bookpic.lrts.me/ZWQl1oSzwLJGhZkuPWXxwcJWBFa9zYeT-1-19565938.png,爱潜水的乌贼,曲中人有故事,简介：蒸汽与机械的浪潮中，谁能触及非凡？历史和黑暗的迷雾里，又是谁在耳语？我从诡秘中醒来，睁眼看见这个世界： 枪械，大炮，巨舰，飞空艇，差分机；魔药，占卜，诅咒，,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/19565938,lrts
LR_RANK_SEARCH_WEEK,search,week,book,98898424,album,19,东北出马仙第一部|抖音爆款|牛大宝同款|無心方丈|出马弟子破天道|民间恐怖灵异故事,https://bookpic.lrts.me/vc7rQlsSOf7kbtGnEaZxcKqDJfMtwvd4-1-98898424.png,佚名,無心方丈,杀猪匠不杀五指之猪，守村人不守有庙之村，风水师不点邪龙宝地，接生婆的手必须用公鸡血洗。 世间三百六十行，行行有规矩，如果我告诉你有些规矩不可破，破了就会死人，你信,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/98898424,lrts
LR_RANK_SEARCH_WEEK,search,week,book,27473813,album,20,我真没想重生啊|重生逆袭|青春抉择|情感纠葛|甜蜜邂逅|心动抉择,https://bookpic.lrts.me/FMG8FJlEuyESkN2Eueb8GRKC6GqfZXYs-1-27473813.png,佚名,创见未来,万万没想到，社会精英、钻石单身汉的陈汉升居然重生了，一觉醒来变成了高三毕业生。 十字路口的陈汉升也在犹豫，宝藏女孩沈幼楚和白月光萧容鱼，应该选择谁？,https://www.lrts.me/rank/search/week,https://www.lrts.me/book/27473813,lrts
LR_RANK_SEARCH_MONTH,search,month,book,43579000,album,1,北派盗墓笔记|無心方丈演播|爆笑逗比东北话版|悬疑盗墓|精品有声剧,https://bookpic.lrts.me/puSbmx7a1PZ4IBIiayZbNqmdL4kR5lq2-1-43579000.png,云峰,無心方丈,我是一个东北山村的穷小子，二十一世纪初期，为了出人头地，我加入了一个北方派盗墓团伙，这么多年可以说是从南到北，江湖百态，三教九流，从少年混到了中年，酒量见长，岁月,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/43579000,lrts
LR_RANK_SEARCH_MONTH,search,month,book,38490616,album,2,神秘复苏|冠冠演播|恐怖惊悚|火爆神作灵异悬疑|江湖物资|异能布局,https://bookpic.lrts.me/TLbkyoOYi3WHrVGgzGA6qA3uQ6qJLSY4-1-38490616.png,佛前献花,冠冠,人是杀不死鬼的！能对付鬼的只有鬼！驭鬼者！ “我叫杨间，当你看到这句话的时候我已经死了......” 一张诡异的羊皮卷，一只窥视黑暗的眼睛，这是一个活下来的人经历,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/38490616,lrts
LR_RANK_SEARCH_MONTH,search,month,book,86743501,album,3,这游戏也太真实了|26年最新版|搞笑废土霸榜神作|疯子有声多人剧,https://bookpic.lrts.me/B1c6RouZ5MW5GbFs6FOMbcinQ891wDHe-1-86743501.png,晨星LL,疯子有声工作室,这游戏也太真实了叭！ 搬砖、跑腿、捡垃圾、送快递……公司最多能让你体会到996的艰辛，在这里你能体会到超级加倍的007。 好了，不废话了，伟大的管理者大人喊我去搬,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/86743501,lrts
LR_RANK_SEARCH_MONTH,search,month,book,18664199,album,4,剑来|精品三播|动漫2剧情抢先听|对应第66集,https://bookpic.lrts.me/a1bb68c0f2e3496ca3f13d515f10eda2.png,佚名,TME有声剧场,收听指引： 动漫第二季的第8集，对应第96集：嫁衣女鬼 动漫第二季的第7集，对应第90集：天地有气 动漫第二季的第6集：对应第87集：阿良斩白玉京 动漫第2季剧情,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/18664199,lrts
LR_RANK_SEARCH_MONTH,search,month,book,58300278,album,5,北派盗墓笔记|周建龙演播|全网霸榜|写实盗墓文| 灵异探险|作者云峰,https://bookpic.lrts.me/1dG1x8A9dfn6I4RlEDXSYHHbkpaXwAT2-1-58300278.png,云峰,周建龙本尊,我是一个东北山村的穷小子，二十世纪初，为了出人头地，我加入了一个北方派盗墓团伙。从南到北，江湖百态，三教九流，这么多年从少年混到了中年，酒量见长，岁月蹉跎，我曾接,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/58300278,lrts
LR_RANK_SEARCH_MONTH,search,month,book,71978227,album,6,凡人修仙传|多人有声剧|杨洋主演影视原著|大结局抢先听,https://bookpic.lrts.me/EIa9uP87PrM9F6ezQSfiomhh5puDGM1e-1-71978227.png,佚名,爱时光音社,"电视剧完结节点：第221集 一个普通山村小子，偶然下进入到当地江湖小门派。他以这样身份，如何在门派中立足,如何以平庸的资质进入到修仙的行列，从而笑傲三界之中！",https://www.lrts.me/rank/search/month,https://www.lrts.me/book/71978227,lrts
LR_RANK_SEARCH_MONTH,search,month,book,39796858,album,7,仙逆|完结多人剧|王林李慕婉|动漫原著|曲中人有故事演播,https://bookpic.lrts.me/stpds31r1q5erdnXhy14i375i0cdnedl.png,耳根,曲中人有故事,自古顺天者，为天地之宠儿，这宠儿的背后，却是蝼蚁之身！我之道，非顺天，而是以心中之感动，逆天而行，逆仙而修，求的不仅是长生，更多的却是摆脱那背后的蝼蚁之身，此为逆,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/39796858,lrts
LR_RANK_SEARCH_MONTH,search,month,book,62363340,album,8,剑来第一二季|广播剧|动漫2剧情抢先听|对应第18集|声娱文化,https://bookpic.lrts.me/a4b7ffd016ef475c97d02bdcca98197b.png,烽火戏诸侯,声娱文化,收听指引： 动漫第二季的第8集，对应第25集：嫁衣女鬼 动漫第二季的第7集，对应第23集：风云际会 动漫第二季的第6集：对应第22集：阿良斩白玉京 动漫第2季剧情,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/62363340,lrts
LR_RANK_SEARCH_MONTH,search,month,book,87250711,album,9,罪恶都市|悬疑推理|刑侦犯罪|多人有声剧,https://bookpic.lrts.me/pptYbutX8FOAGHsRqoBhFvW2HWXnfNGg-1-87250711.png,故敌,声纹巨匠,抽丝剥茧之后的线索，却勾勒出了更加骇人的背后真相，仿佛一张张长着獐牙的血盆大口光明与黑暗，究竟谁主沉浮!,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/87250711,lrts
LR_RANK_SEARCH_MONTH,search,month,book,18470271,album,10,蛊真人|大爱仙尊|暗黑流|多人有声剧|曲中人工作室|大反派,https://bookpic.lrts.me/qgqjZAmlnAobsaI35TaupxJxni7DPLfa-1-18470271.png,蛊真人,曲中人有故事,人是万物之灵，蛊是天地真精。三观不正，魔头重生。 昔日旧梦，同名新作。一个穿越者不断重生的故事。 一个养蛊、炼蛊、用蛊的奇特世界。 春秋蝉、月光蛊、酒虫、一气金光,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/18470271,lrts
LR_RANK_SEARCH_MONTH,search,month,book,99695144,album,11,黑暗血时代|有声的周扒皮|末日求生多人剧|虫族入侵|人性挣扎,https://bookpic.lrts.me/K8q57VAPzYMQ5lnekJA5BIB5XfyOI729-1-99695144.png,天下飘火,有声的周扒皮,如果有一天，太阳消失了，人间一片黑暗，会是什么样的世界呢？巨变中的地球陷入了黑暗，从此没有了阳光，没有了星空，只有无尽的寒冷与黑夜，人类从此进入黑暗与血的时代……,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/99695144,lrts
LR_RANK_SEARCH_MONTH,search,month,book,14613128,album,12,剑来广播剧第八季|山水颠倒|陈平安,https://bookpic.lrts.me/TVgB4nRyaenzzmCsPzxFZivzf0vtcgtq-1-14613128.png,烽火戏诸侯,声娱文化,白也以诗证道，崔瀺以命布局。 浩然天下遭遇蛮荒妖族大举入侵，局势危殆。白也孤身仗剑，独战八大王座大妖，以诗剑守天地正气；崔瀺倾尽毕生布局，施展山水颠倒，以自身大道,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/14613128,lrts
LR_RANK_SEARCH_MONTH,search,month,book,24265187,album,13,天倾之后|神秘复苏续|冠冠演播|佛前献花|大神作品,https://bookpic.lrts.me/2uQzCBU6cMkR5lQV5lZ9Td3PAvoFPxEN-1-24265187.png,佛前献花,冠冠,"我们的世界被污染了。超凡生物的出现,鬼怪的传说,修行与进化,奇物与术的碰撞,跨界的大门被打开,有人争渡,有人逃离...这一切的开端都在天倾之后！",https://www.lrts.me/rank/search/month,https://www.lrts.me/book/24265187,lrts
LR_RANK_SEARCH_MONTH,search,month,book,23988086,album,14,《主角》原著|王明军&小曾演播|张嘉益&刘浩存&秦海璐等主演影视|茅盾文学奖作品|张艺谋监,https://bookpic.lrts.me/iOiiNpRX4jkvJXAAKTyy0cVjVPR3G1wD-1-23988086.png,,喜马拉雅,张嘉益&刘浩存&秦海璐等主演热播影视同名原著！茅盾文学奖获奖作品！ “人聚了，戏开了，几多把式唱来了。人去了，戏散了，悲欢离合都齐了。上场了，下场了，大幕开了又关,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/23988086,lrts
LR_RANK_SEARCH_MONTH,search,month,book,98334266,album,15,光阴之外|多人剧丨曲中人工作室丨动漫原著丨耳根新作,https://bookpic.lrts.me/c1ZEkg8DEX05OFHAzo9g5DsZSGozX7Sh-1-98334266.png,耳根,曲中人工作室,天地是万物众生的客舍，光阴是古往今来的过客。死生的差异，就好像梦与醒的不同，纷纭变换，那么超越了生死，超脱了天地，在光阴之外，等待我行的是什么？,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/98334266,lrts
LR_RANK_SEARCH_MONTH,search,month,book,35967987,album,16,盗墓笔记|周建龙演播|全八部完结||南派三叔著,https://bookpic.lrts.me/cf709ac9fa7844c3a7fd17a6a22e2084.png,南派三叔,周建龙|中广影音,五十年前，一群盗墓贼挖到了一部战国帛书，残书中记载一个奇特的战国古墓位置，但也因為遭遇恐怖经歷几乎全部身亡。 五十年后，其中一个盗墓贼的孙子在先人笔记中发现这个秘,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/35967987,lrts
LR_RANK_SEARCH_MONTH,search,month,book,96440356,album,17,颤栗世界|末世生存|这个游戏太真实了|系统|多人有声剧,https://bookpic.lrts.me/2s6IwUFDmw0a1fmEkBVzsremH1L9EYb7-1-96440356.png,,喜马拉雅,#末世小说 #游戏异界 #书荒 #杀伐果断 #生存游戏“一年前，我因为事故截肢，失去了手脚。机缘巧合中，我穿越进了一款末日游戏，成了这个世界里的神！”……全球穿越,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/96440356,lrts
LR_RANK_SEARCH_MONTH,search,month,book,39823095,album,18,青山|会说话的肘子|全网进度最快版本|玄幻|多播精品,https://bookpic.lrts.me/KY3kozFV6OXXEs8tRpnqeVrzt28m6oSE-1-39823095.png,会说话的肘子,蹦蹦有声,洛城夜幕下的骏马与少年郎，马蹄在青石板上踩出哒哒声响。他仿佛说书先生故事中的人物，从云瀑中来，往江湖中处去，行至青山，看晚霞西落。 若你问，谁是这江湖里的不归客？,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/39823095,lrts
LR_RANK_SEARCH_MONTH,search,month,book,74368108,album,19,猫小九历险记|少儿大型奇幻冒险|奇喵宇宙,https://bookpic.lrts.me/jgM7QCMm58kVLgwmEgw3mVZ1UjCey56f-1-74368108.png,佚名,奇喵君故事,作为土猫部落里的小土猫，猫小九一直被人欺负和嘲笑，只是这一切，从一颗神秘的石珠开始改变了…… 跟着猫小九和他的朋友们一路披荆斩棘、击败对手，直到成为猫族最强战神吧,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/74368108,lrts
LR_RANK_SEARCH_MONTH,search,month,book,27473813,album,20,我真没想重生啊|重生逆袭|青春抉择|情感纠葛|甜蜜邂逅|心动抉择,https://bookpic.lrts.me/FMG8FJlEuyESkN2Eueb8GRKC6GqfZXYs-1-27473813.png,佚名,创见未来,万万没想到，社会精英、钻石单身汉的陈汉升居然重生了，一觉醒来变成了高三毕业生。 十字路口的陈汉升也在犹豫，宝藏女孩沈幼楚和白月光萧容鱼，应该选择谁？,https://www.lrts.me/rank/search/month,https://www.lrts.me/book/27473813,lrts
LR_RANK_SEARCH_ALL,search,all,book,46111471,album,1,剑来第一二季|广播剧|精校版|动漫2从52集初遇阿良开始|声娱文化,https://bookpic.lrts.me/1c577f8308b041ad8f7873af00410034.png,烽火戏诸侯,声娱文化,收听指引： 动漫第二季的第8集，对应第72集：嫁衣女鬼 动漫第二季的第7集，对应第69集：秀才文圣 动漫第二季的第6集：对应第67集：阿良斩白玉京 动漫第2季剧情,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/46111471,lrts
